code_insee;nom_officiel;x;y;lon;lat;dist_km
8320;La Neuville-en-Tourne-à-Fuy;748000;2481000;4.37027845;49.30938264;1.349748243896719
8321;Neuville-Day;772000;2505000;4.70984832;49.51884398;0.5397260273597773
8322;Neuville-lès-This;764000;2529000;4.6091004;49.73641875;0.19940855071086758
8323;La Neuville-lès-Wasigny;748000;2521000;4.38460281;49.66855389;1.7807792149796837
8324;Neuvizy;756000;2513000;4.49221889;49.59480954;3.0045324187252787
8325;Noirval;780000;2497000;4.81668053;49.44480025;0.41757088527612113
8326;Nouart;796000;2497000;5.0369723;49.44006354;0.0
8327;Nouvion-sur-Meuse;780000;2529000;4.83067217;49.73206135;1.7516633044165335
8328;Nouzonville;772000;2537000;4.7232577;49.8060947;0.32560936716682737
8329;Novion-Porcien;756000;2513000;4.49221889;49.59480954;1.1971907345868313
8330;Novy-Chevrières;756000;2505000;4.48919086;49.52298311;1.1820301408429854
8331;Noyers-Pont-Maugis;788000;2521000;4.93777462;49.65792716;0.0
8332;Oches;788000;2505000;4.93046876;49.51430253;0.009289530207979301
8333;Olizy-Primat;780000;2489000;4.8132076;49.37297185;0.0
8334;Omicourt;780000;2521000;4.82715925;49.66025438;1.6672830516844197
8335;Omont;772000;2513000;4.71318632;49.59066493;0.0
8336;Osnes;804000;2521000;5.15897378;49.65296833;0.0
8338;Pauvres;756000;2489000;4.48316046;49.37931445;1.9402441969094688
8339;Perthes;748000;2497000;4.3759841;49.4530668;0.0
8340;Poilcourt-Sydney;724000;2489000;4.04298083;49.38636107;3.104850207548524
8341;Poix-Terron;764000;2521000;4.60589922;49.66460599;1.7862340685271414
8342;Pouru-aux-Bois;796000;2529000;5.05220385;49.72729872;2.1073754313848028
8343;Pouru-Saint-Remy;796000;2521000;5.04837947;49.6554983;2.189270250915877
8344;Prez;748000;2537000;4.39038894;49.81218426;0.2712160360098714
8346;Prix-lès-Mézières;772000;2529000;4.71989106;49.73429052;1.5770475670125108
8347;Puilly-et-Charbeaux;812000;2521000;5.26955739;49.65033757;0.5071038919526911
8348;Puiseux;756000;2513000;4.49221889;49.59480954;2.1049537480734486
8349;Pure;804000;2521000;5.15897378;49.65296833;1.6655563635044428
8350;Quatre-Champs;780000;2497000;4.81668053;49.44480025;0.6427574948366259
8351;Quilly;764000;2489000;4.59318515;49.37730083;2.283133426932116
8352;Raillicourt;764000;2521000;4.60589922;49.66460599;0.0
8353;Rancennes;780000;2569000;4.8483863;50.09100639;2.548505521306179
8354;Raucourt-et-Flaba;788000;2513000;4.93411644;49.58611763;0.19781959665116775
8355;Regniowez;748000;2545000;4.39329449;49.88399089;1.9156450020088154
8356;Remaucourt;740000;2513000;4.27121664;49.59854983;1.3082256013577487
8357;Remilly-Aillicourt;788000;2521000;4.93777462;49.65792716;1.5894480196029774
8358;Remilly-les-Pothées;756000;2537000;4.5013543;49.81025571;2.3372880710925705
8360;Renneville;732000;2521000;4.1632729;49.67209675;1.5023599250592519
8361;Renwez;764000;2545000;4.61553001;49.88002699;1.0200259351635257
8362;Rethel;748000;2505000;4.37884903;49.52490122;0.0
8363;Revin;772000;2553000;4.73001953;49.9496851;0.0
8364;Rilly-sur-Aisne;764000;2497000;4.59635009;49.44913499;3.513625429035127
8365;Rimogne;756000;2537000;4.5013543;49.81025571;2.692896852991328
8366;Rocquigny;740000;2521000;4.27394173;49.67037592;0.295855871416308
8367;Rocroi;764000;2553000;4.61875842;49.95182219;0.07111729131646402
8368;Roizy;732000;2497000;4.15558533;49.45659478;1.4604881429779881
8369;La Romagne;740000;2521000;4.27394173;49.67037592;0.78852650192839
8370;Rouvroy-sur-Audry;756000;2537000;4.5013543;49.81025571;0.6243010059880496
8372;Rubigny;732000;2521000;4.1632729;49.67209675;1.4124918732932714
8373;Rumigny;740000;2537000;4.27941511;49.81401132;0.0
8374;La Sabotterie;772000;2505000;4.70984832;49.51884398;3.0510082680812465
8375;Sachy;804000;2521000;5.15897378;49.65296833;1.308527176278305
8376;Sailly;804000;2513000;5.15500505;49.58116576;0.8604470013116817
8377;Saint-Aignan;780000;2521000;4.82715925;49.66025438;0.33881048602420577
8378;Saint-Clément-à-Arnes;756000;2481000;4.48015808;49.30747246;2.1349175935971414
8379;Saint-Étienne-à-Arnes;756000;2481000;4.48015808;49.30747246;0.0
8380;Saint-Fergeux;732000;2513000;4.16070343;49.60026817;0.1308573616953029
8381;Saint-Germainmont;732000;2505000;4.15814089;49.52843412;0.0
8382;Saint-Jean-aux-Bois;740000;2529000;4.27667452;49.74219644;1.0861454424693924
8383;Saint-Juvin;788000;2489000;4.9232046;49.37065679;2.8052613024334927
8384;Saint-Lambert-et-Mont-de-Jeux;764000;2505000;4.59952405;49.52096395;1.2800275523972184
8385;Saint-Laurent;772000;2529000;4.71989106;49.73429052;3.421721634671372
8386;Saint-Loup-en-Champagne;740000;2497000;4.26578854;49.45488121;1.1408188648924051
8387;Saint-Loup-Terrier;764000;2513000;4.60270708;49.59278765;0.17679938472819617
8388;Saint-Marceau;772000;2529000;4.71989106;49.73429052;1.6303011886697047
8389;Saint-Marcel;764000;2529000;4.6091004;49.73641875;2.31772995255399
8390;Sainte-Marie;772000;2489000;4.70320098;49.37518655;0.7684420738890483
8391;Saint-Menges;788000;2529000;4.94144324;49.72973088;0.9338418128194266
8392;Saint-Morel;772000;2489000;4.70320098;49.37518655;1.680006730415448
8393;Saint-Pierre-à-Arnes;756000;2481000;4.48015808;49.30747246;0.5822357411846737
8394;Saint-Pierremont;788000;2505000;4.93046876;49.51430253;1.3931679598177467
8395;Saint-Pierre-sur-Vence;772000;2529000;4.71989106;49.73429052;2.1428936085497097
8396;Saint-Quentin-le-Petit;724000;2513000;4.05018318;49.60188566;0.8256535782648103
8397;Saint-Remy-le-Petit;740000;2489000;4.26308579;49.3830391;1.448648815924852
8398;Sainte-Vaubourg;764000;2497000;4.59635009;49.44913499;0.1179624502961129
8399;Sapogne-sur-Marche;812000;2513000;5.26543328;49.57853873;2.3374008358033134
8400;Sapogne-et-Feuchères;780000;2521000;4.82715925;49.66025438;0.035285181774998856
8401;Saulces-Champenoises;756000;2497000;4.48617139;49.45115137;0.0
8402;Saulces-Monclin;756000;2513000;4.49221889;49.59480954;0.0
8403;Sault-lès-Rethel;748000;2505000;4.37884903;49.52490122;2.3208569234783867
8404;Sault-Saint-Remy;732000;2497000;4.15558533;49.45659478;1.312755058859991
8405;Sauville;780000;2505000;4.82016338;49.51662353;2.60893329757888
8406;Savigny-sur-Aisne;772000;2489000;4.70320098;49.37518655;0.0
8407;Séchault;772000;2473000;4.69659157;49.23150881;2.2006842874347483
8408;Sécheval;764000;2545000;4.61553001;49.88002699;2.0469540800752672
8409;Sedan;788000;2529000;4.94144324;49.72973088;1.6093170263177787
8410;Semide;764000;2481000;4.59002923;49.30546159;0.0
8411;Semuy;772000;2505000;4.70984832;49.51884398;3.1141288250785655
8412;Senuc;780000;2481000;4.80974454;49.30113841;0.16019507636024824
8413;Seraincourt;732000;2513000;4.16070343;49.60026817;1.152828261581032
8415;Sery;748000;2513000;4.38172201;49.59673033;0.0
8416;Seuil;756000;2497000;4.48617139;49.45115137;2.107609916083782
8417;Sévigny-la-Forêt;756000;2545000;4.50441675;49.88205968;0.0
8418;Sévigny-Waleppe;724000;2513000;4.05018318;49.60188566;0.0
8419;Signy-l'Abbaye;748000;2529000;4.38749176;49.7403719;0.0
8420;Signy-le-Petit;740000;2545000;4.28216374;49.88582049;0.6836096736817706
8421;Signy-Montlibert;812000;2513000;5.26543328;49.57853873;1.8728594656107518
8422;Singly;772000;2521000;4.71653393;49.66248054;0.0801073057643166
8424;Sommauthe;796000;2505000;5.04076376;49.51188053;1.6371510838590329
8425;Sommerance;796000;2481000;5.02942112;49.29641411;3.0344723521485566
8426;Son;740000;2513000;4.27121664;49.59854983;0.28423430887807793
8427;Sorbon;748000;2505000;4.37884903;49.52490122;1.1215525204909629
8428;Sorcy-Bauthémont;756000;2505000;4.48919086;49.52298311;2.3921036758432423
8429;Sormonne;764000;2537000;4.61231066;49.80822581;2.17529381836859
8430;Stonne;788000;2505000;4.93046876;49.51430253;2.21081691958051
8431;Sugny;772000;2489000;4.70320098;49.37518655;1.250337680839407
8432;Sury;764000;2529000;4.6091004;49.73641875;2.4241884134525886
8433;Suzanne;764000;2505000;4.59952405;49.52096395;1.0035006151145467
8434;Sy;788000;2505000;4.93046876;49.51430253;1.9625955585216155
8435;Tagnon;740000;2497000;4.26578854;49.45488121;0.0
8436;Taillette;756000;2545000;4.50441675;49.88205968;3.3942771075041676
8437;Tailly;796000;2489000;5.03319144;49.36824135;0.2828638815602314
8438;Taizy;740000;2505000;4.26849884;49.52671817;0.39325123789336003
8439;Tannay-le-Mont-Dieu;780000;2505000;4.82016338;49.51662353;0.0
8440;Tarzy;740000;2545000;4.28216374;49.88582049;0.0
8444;Tétaigne;804000;2521000;5.15897378;49.65296833;1.4614417385843417
8445;Thelonne;788000;2521000;4.93777462;49.65792716;0.3090991521617429
8446;Thénorgues;788000;2497000;4.92683153;49.44248222;2.824486380239002
8448;Thilay;780000;2545000;4.83772792;49.87565743;0.0
8449;Thin-le-Moutier;756000;2529000;4.49830054;49.73844595;0.0
8450;This;764000;2529000;4.6091004;49.73641875;0.5612381099668294
8451;Le Thour;724000;2505000;4.04777583;49.53004937;1.697234441275967
8452;Thugny-Trugny;748000;2497000;4.3759841;49.4530668;1.325101058421988
8453;Toges;780000;2497000;4.81668053;49.44480025;2.1653233192363293
8454;Touligny;764000;2521000;4.60589922;49.66460599;0.3475861468614086
8455;Tourcelles-Chaumont;764000;2489000;4.59318515;49.37730083;1.0641929452071535
8456;Tournavaux;780000;2545000;4.83772792;49.87565743;3.045599216816697
8457;Tournes;764000;2537000;4.61231066;49.80822581;0.982493339409259
8458;Tourteron;764000;2505000;4.59952405;49.52096395;1.7024210643455142
8459;Tremblois-lès-Carignan;812000;2521000;5.26955739;49.65033757;0.16349221079799264
8460;Tremblois-lès-Rocroi;756000;2537000;4.5013543;49.81025571;2.860956532518351
8461;Vandy;772000;2497000;4.7065199;49.44701785;0.0
8462;Vaux-Champagne;764000;2497000;4.59635009;49.44913499;1.0572023258636531
8463;Vaux-en-Dieulet;796000;2505000;5.04076376;49.51188053;1.7242955205025698
8464;Vaux-lès-Mouron;780000;2481000;4.80974454;49.30113841;0.6402456620820839
8465;Vaux-lès-Rubigny;732000;2521000;4.1632729;49.67209675;1.0345916732522928
8466;Vaux-lès-Mouzon;804000;2513000;5.15500505;49.58116576;0.0
8467;Vaux-Montreuil;764000;2513000;4.60270708;49.59278765;2.2147833344177466
8468;Vaux-Villaine;756000;2529000;4.49830054;49.73844595;1.364411154466575
8469;Vendresse;780000;2513000;4.82365628;49.58844167;0.0
8470;Verpel;788000;2489000;4.9232046;49.37065679;0.0
8471;Verrières;788000;2505000;4.93046876;49.51430253;2.071908956230902
8472;Viel-Saint-Remy;756000;2521000;4.49525542;49.66663052;0.5179948411377283
8473;Vieux-lès-Asfeld;732000;2497000;4.15558533;49.45659478;1.7773604002580712
8476;Villers-devant-le-Thour;724000;2505000;4.04777583;49.53004937;1.1776721555901533
8477;Villers-devant-Mouzon;796000;2521000;5.04837947;49.6554983;1.8741124115965806
8478;Villers-le-Tilleul;772000;2513000;4.71318632;49.59066493;1.81826352058918
8479;Villers-le-Tourneur;756000;2513000;4.49221889;49.59480954;2.9369195446289225
8480;Villers-Semeuse;772000;2529000;4.71989106;49.73429052;0.7034935196807718
8481;Villers-sur-Bar;780000;2521000;4.82715925;49.66025438;1.472587285583838
8482;Villers-sur-le-Mont;772000;2521000;4.71653393;49.66248054;1.405952174035506
8483;Ville-sur-Lumes;780000;2529000;4.83067217;49.73206135;2.2568115665629707
8484;Ville-sur-Retourne;756000;2489000;4.48316046;49.37931445;1.5055882483672676
8485;Villy;812000;2513000;5.26543328;49.57853873;1.8291191724954738
8486;Vireux-Molhain;772000;2569000;4.73681943;50.0932512;0.9445559870917153
8487;Vireux-Wallerand;772000;2569000;4.73681943;50.0932512;0.0
8488;Vivier-au-Court;780000;2529000;4.83067217;49.73206135;0.0
8489;Voncq;772000;2497000;4.7065199;49.44701785;1.5102877507828676
8490;Vouziers;772000;2497000;4.7065199;49.44701785;0.19133161023391473
8491;Vrigne aux Bois;780000;2529000;4.83067217;49.73206135;0.5798632689052492
8492;Vrigne-Meuse;780000;2529000;4.83067217;49.73206135;1.7064191612579078
8494;Wadelincourt;788000;2521000;4.93777462;49.65792716;1.5349282742202102
8496;Wagnon;756000;2521000;4.49525542;49.66663052;0.32670285288028333
8497;Warcq;764000;2529000;4.6091004;49.73641875;2.877899210811234
8498;Warnécourt;764000;2529000;4.6091004;49.73641875;2.262069471835308
8499;Wasigny;748000;2521000;4.38460281;49.66855389;1.8813757155222934
8500;Wignicourt;764000;2513000;4.60270708;49.59278765;0.6718896877870766
8501;Williers;812000;2521000;5.26955739;49.65033757;2.460463586353149
8502;Yoncq;796000;2513000;5.04456606;49.58369217;0.18651840258139823
8503;Yvernaumont;764000;2521000;4.60589922;49.66460599;2.754606762346974
9001;Aigues-Juntes;532000;1785000;1.50339037;43.06449664;1.6788605861959742
9002;Aigues-Vives;564000;1777000;1.89602276;42.99496546;0.2849680344867163
9003;L'Aiguillon;564000;1769000;1.89657193;42.92310317;0.0
9004;Albiès;548000;1753000;1.70259699;42.77841065;0.0
9005;Aleu;516000;1769000;1.30992742;42.91907195;1.9057886804492963
9006;Alliat;540000;1761000;1.60415346;42.84963521;2.119368295807779
9007;Allières;524000;1785000;1.40537571;43.06368874;2.524679351385058
9008;Alos;500000;1769000;1.11440004;42.91701348;0.14530932725210782
9009;Alzen;532000;1777000;1.50442993;42.99263268;0.6545582997552989
9011;Antras;484000;1769000;0.91888741;42.9145977;2.146434808630868
9012;Appy;548000;1753000;1.70259699;42.77841065;2.0559263419176355
9013;Arabaux;540000;1777000;1.60232517;42.99335031;1.9648457706521074
9014;Argein;492000;1769000;1.01664165;42.91585024;0.9748727088632639
9015;Arignac;540000;1761000;1.60415346;42.84963521;0.7494913898596796
9016;Arnave;540000;1761000;1.60415346;42.84963521;1.428168441411605
9017;Arrien-en-Bethmale;492000;1761000;1.0182831;42.84400235;2.159312878404794
9018;Arrout;492000;1769000;1.01664165;42.91585024;2.6478559115860856
9019;Artigat;524000;1793000;1.40421145;43.13555667;0.1556771022521237
9020;Artigues;580000;1745000;2.0930484;42.70817392;1.6420961237061007
9021;Artix;540000;1785000;1.60140754;43.06521507;1.0025528330221134
9022;Arvigna;548000;1785000;1.69942716;43.06584406;0.8985471458662114
9023;Ascou;564000;1745000;1.89821324;42.70754661;0.22745668233146282
9024;Aston;548000;1737000;1.70417042;42.63472463;0.0
9025;Aucazein;484000;1769000;0.91888741;42.9145977;2.6996535583674577
9026;Audressein;492000;1769000;1.01664165;42.91585024;0.2418318704010505
9027;Augirein;484000;1769000;0.91888741;42.9145977;0.0
9029;Aulus-les-Bains;516000;1753000;1.31247863;42.77537306;0.06264847563838045
9030;Auzat;532000;1745000;1.5085625;42.70522646;0.0
9031;Axiat;556000;1753000;1.80013113;42.77894655;2.662167901244346
9032;Ax-les-Thermes;556000;1745000;1.80079821;42.70710011;0.5660723245563003
9033;Bagert;500000;1785000;1.11134875;43.06072749;2.6379983425924696
9034;Balacet;492000;1769000;1.01664165;42.91585024;3.408638077571869
9035;Balaguères;492000;1777000;1.01499605;42.98770315;0.4372095344140051
9037;Barjac;500000;1785000;1.11134875;43.06072749;1.0455584285774884
9038;La Bastide-de-Besplas;516000;1801000;1.30478742;43.20652978;2.9450129540322965
9039;La Bastide-de-Bousignac;564000;1785000;1.89547201;43.06683253;0.0
9040;La Bastide-de-Lordat;548000;1793000;1.69862965;43.13771436;0.0
9041;La Bastide-du-Salat;492000;1785000;1.01334633;43.05956097;0.0
9042;La Bastide-de-Sérou;524000;1777000;1.40653717;42.99182561;1.0809272350975372
9043;La Bastide-sur-l'Hers;564000;1769000;1.89657193;42.92310317;0.9333953629795735
9044;Baulou;532000;1777000;1.50442993;42.99263268;2.2703485109081374
9045;Bédeilhac-et-Aynat;540000;1761000;1.60415346;42.84963521;2.8724589086177303
9046;Bédeille;500000;1785000;1.11134875;43.06072749;0.8414008174676655
9047;Bélesta;572000;1769000;1.99435283;42.92346217;1.5150213186234052
9048;Belloc;564000;1777000;1.89602276;42.99496546;1.4864768813402822
9049;Bénac;532000;1769000;1.50546696;42.92077357;2.9593365594232393
9050;Benagues;540000;1785000;1.60140754;43.06521507;0.5893246657297233
9051;Bénaix;564000;1769000;1.89657193;42.92310317;1.8181707394193496
9052;Besset;564000;1785000;1.89547201;43.06683253;1.9072939346372562
9053;Bestiac;556000;1753000;1.80013113;42.77894655;0.07263561533873082
9054;Betchat;492000;1785000;1.01334633;43.05956097;0.4722391574566824
9055;Bethmale;500000;1761000;1.11592001;42.84516403;1.2714612027865206
9056;Bézac;540000;1793000;1.60048765;43.13708453;0.6992227116945143
9057;Biert;516000;1769000;1.30992742;42.91907195;0.0
9058;Bompas;540000;1761000;1.60415346;42.84963521;0.9907505164401644
9059;Bonac-Irazein;492000;1761000;1.0182831;42.84400235;1.0056790955519173
9060;Bonnac;540000;1793000;1.60048765;43.13708453;2.473058197075323
9061;Les Bordes-sur-Arize;524000;1793000;1.40421145;43.13555667;1.0569886595268174
9062;Bordes-Uchentein;492000;1761000;1.0182831;42.84400235;0.0
9063;Le Bosc;524000;1769000;1.40769583;42.91996742;0.2380438111382343
9064;Bouan;540000;1753000;1.60506421;42.7777852;2.2217765477357148
9065;Boussenac;524000;1769000;1.40769583;42.91996742;0.32028143715763574
9066;Brassac;532000;1769000;1.50546696;42.92077357;0.0
9067;Brie;532000;1801000;1.50130381;43.20823883;0.0
9068;Burret;532000;1769000;1.50546696;42.92077357;2.879331959879425
9069;Buzan;484000;1777000;0.91711996;42.98644882;2.880201301215199
9070;Les Cabannes;548000;1753000;1.70259699;42.77841065;0.39501107854912326
9071;Cadarcet;532000;1777000;1.50442993;42.99263268;0.0
9072;Calzan;548000;1785000;1.69942716;43.06584406;3.785191369563846
9073;Camarade;516000;1785000;1.30736369;43.06279126;0.0
9074;Camon;572000;1777000;1.9939255;42.99532482;2.4346496865957157
9075;Campagne-sur-Arize;516000;1793000;1.30607713;43.13465819;1.028901374487927
9076;Canté;532000;1801000;1.50130381;43.20823883;1.85793133401235
9077;Capoulet-et-Junac;540000;1753000;1.60506421;42.7777852;2.074690671714141
9078;Carcanières;580000;1745000;2.0930484;42.70817392;0.8868579518246976
9079;Carla-Bayle;524000;1793000;1.40421145;43.13555667;0.037230375634565244
9080;Carla-de-Roquefort;556000;1777000;1.79812172;42.99451668;1.8711738674095015
9081;Le Carlaret;548000;1793000;1.69862965;43.13771436;0.22542453292033948
9082;Castelnau-Durban;516000;1777000;1.30864711;42.99092913;0.020282606279849184
9083;Castéras;524000;1793000;1.40421145;43.13555667;0.0
9084;Castex;516000;1793000;1.30607713;43.13465819;2.3959009154698885
9085;Castillon-en-Couserans;492000;1769000;1.01664165;42.91585024;0.9361049884168107
9086;Caumont;500000;1777000;1.1128763;42.98886803;1.5157730478596954
9087;Caussou;556000;1753000;1.80013113;42.77894655;0.0
9088;Caychax-et-Senconac;548000;1753000;1.70259699;42.77841065;1.2129828350152778
9089;Cazals-des-Baylès;564000;1785000;1.89547201;43.06683253;3.309733783241754
9090;Cazaux;532000;1785000;1.50339037;43.06449664;0.652751611781017
9091;Cazavet;492000;1777000;1.01499605;42.98770315;0.0
9092;Cazenave-Serres-et-Allens;548000;1761000;1.70180738;42.8502615;0.0
9093;Celles;548000;1769000;1.70101591;42.92211745;0.0
9094;Cérizols;500000;1793000;1.10981728;43.13259165;1.3104698412831421
9095;Cescau;492000;1769000;1.01664165;42.91585024;1.856573113530299
9096;Château-Verdun;548000;1753000;1.70259699;42.77841065;1.6682619080121939
9097;Clermont;516000;1785000;1.30736369;43.06279126;1.5151435348649887
9098;Contrazy;508000;1785000;1.20935458;43.0618042;0.0
9099;Cos;540000;1777000;1.60232517;42.99335031;1.9583321401596216
9100;Couflens;508000;1753000;1.21495572;42.77439088;0.34876727719330375
9101;Coussa;548000;1785000;1.69942716;43.06584406;0.0
9102;Coutens;556000;1785000;1.79744863;43.06638315;1.0681794577862085
9103;Crampagna;540000;1777000;1.60232517;42.99335031;1.18846329978325
9104;Dalou;540000;1785000;1.60140754;43.06521507;3.6294522999891927
9105;Daumazan-sur-Arize;516000;1793000;1.30607713;43.13465819;0.0
9106;Dreuilhe;564000;1769000;1.89657193;42.92310317;0.44190616890559753
9107;Dun;556000;1777000;1.79812172;42.99451668;0.0
9108;Durban-sur-Arize;516000;1777000;1.30864711;42.99092913;2.646819372566399
9109;Durfort;532000;1801000;1.50130381;43.20823883;0.9643718901050545
9110;Encourtiech;508000;1777000;1.21076007;42.98994331;1.9553979267268051
9111;Engomer;500000;1769000;1.11440004;42.91701348;2.439935265682328
9113;Ercé;516000;1761000;1.3112046;42.84721992;0.0
9114;Erp;508000;1769000;1.21216207;42.91808735;0.5093447445672185
9115;Esclagne;556000;1777000;1.79812172;42.99451668;2.5287410167523294
9116;Escosse;532000;1793000;1.50234832;43.13636539;1.9604230480309859
9117;Esplas;532000;1801000;1.50130381;43.20823883;0.9969735759070026
9118;Esplas-de-Sérou;524000;1777000;1.40653717;42.99182561;1.1206390947330718
9119;Eycheil;500000;1769000;1.11440004;42.91701348;2.8873197220640834
9120;Fabas;500000;1793000;1.10981728;43.13259165;0.0
9121;Ferrières-sur-Ariège;540000;1769000;1.60324045;42.92149029;1.0152147835141234
9122;Foix;540000;1777000;1.60232517;42.99335031;0.779208368951037
9123;Fornex;508000;1793000;1.20794557;43.13366983;2.2898385527223857
9124;Le Fossat;524000;1801000;1.40304437;43.20742927;0.9225242474786958
9125;Fougax-et-Barrineuf;564000;1761000;1.89711982;42.85124581;0.19856771589994238
9126;Freychenet;548000;1761000;1.70180738;42.8502615;0.9387126539912104
9127;Gabre;524000;1785000;1.40537571;43.06368874;0.0
9128;Gajan;500000;1785000;1.11134875;43.06072749;1.9688291185381879
9129;Galey;484000;1769000;0.91888741;42.9145977;1.8271242678748936
9130;Ganac;540000;1769000;1.60324045;42.92149029;1.3294625545471912
9131;Garanou;548000;1753000;1.70259699;42.77841065;2.5871279138075147
9132;Gaudiès;548000;1801000;1.69783012;43.20958928;2.4153484608961526
9133;Génat;540000;1761000;1.60415346;42.84963521;1.742801407017303
9134;Gestiès;540000;1745000;1.60597267;42.70594037;1.3119966777676813
9136;Gourbit;532000;1761000;1.5065014;42.84891942;0.6939659834982811
9137;Gudas;548000;1777000;1.70022258;42.9939784;0.0
9138;L'Herm;548000;1777000;1.70022258;42.9939784;1.7273299865900709
9139;L'Hospitalet-près-l'Andorre;556000;1729000;1.80212727;42.56342399;1.0085323763170722
9140;Ignaux;556000;1745000;1.80079821;42.70710011;3.5073738938800045
9141;Illartein;484000;1769000;0.91888741;42.9145977;2.108270788978851
9142;Ilhat;556000;1769000;1.798793;42.92265498;1.844909499786755
9143;Illier-et-Laramade;532000;1753000;1.50753325;42.77707035;2.1739584189209142
9145;Les Issards;548000;1785000;1.69942716;43.06584406;2.001159813609783
9146;Justiniac;532000;1801000;1.50130381;43.20823883;0.12097439245134235
9147;Labatut;532000;1809000;1.50025692;43.28011695;2.152574240959633
9148;Lacave;492000;1785000;1.01334633;43.05956097;0.7240101466267874
9149;Lacourt;508000;1769000;1.21216207;42.91808735;1.597138000895681
9150;Lagarde;564000;1785000;1.89547201;43.06683253;1.1098527454474352
9151;Lanoux;524000;1793000;1.40421145;43.13555667;1.1979878005207105
9152;Lapège;540000;1753000;1.60506421;42.7777852;3.114405212198431
9153;Lapenne;556000;1793000;1.79677373;43.13825434;0.0
9154;Larbont;524000;1777000;1.40653717;42.99182561;0.0
9155;Larcat;540000;1753000;1.60506421;42.7777852;2.2217765477357148
9156;Larnat;540000;1753000;1.60506421;42.7777852;1.7814084818970528
9157;Laroque-d'Olmes;564000;1777000;1.89602276;42.99496546;1.497753220774145
9158;Lasserre;500000;1785000;1.11134875;43.06072749;2.5566831041979885
9159;Lassur;548000;1745000;1.70338474;42.70656503;0.6176376531904577
9160;Lavelanet;564000;1769000;1.89657193;42.92310317;1.9986203370047428
9161;Léran;564000;1777000;1.89602276;42.99496546;0.0
9162;Lercoul;532000;1745000;1.5085625;42.70522646;0.5731249377499057
9163;Lescousse;532000;1793000;1.50234832;43.13636539;0.405971961576298
9164;Lescure;508000;1777000;1.21076007;42.98994331;0.0
9165;Lesparrou;564000;1769000;1.89657193;42.92310317;0.008743562895952637
9166;Leychert;548000;1769000;1.70101591;42.92211745;1.546028821375653
9167;Lézat-sur-Lèze;516000;1809000;1.30349452;43.27840585;0.0
9168;Lieurac;556000;1777000;1.79812172;42.99451668;0.01110634413011582
9169;Limbrassac;556000;1777000;1.79812172;42.99451668;1.6328989887128889
9170;Lissac;532000;1809000;1.50025692;43.28011695;0.935936358811323
9171;Lordat;556000;1753000;1.80013113;42.77894655;1.590413910792333
9172;Loubaut;516000;1801000;1.30478742;43.20652978;2.0152658789559457
9173;Loubens;540000;1785000;1.60140754;43.06521507;1.7029790751242366
9174;Loubières;540000;1777000;1.60232517;42.99335031;0.9294873962344595
9175;Ludiès;548000;1793000;1.69862965;43.13771436;1.7845691083076813
9176;Luzenac;548000;1745000;1.70338474;42.70656503;0.4933989428319308
9177;Madière;532000;1793000;1.50234832;43.13636539;1.1599350407688103
9178;Malegoude;564000;1793000;1.89491969;43.13870437;2.705617202564003
9179;Malléon;548000;1785000;1.69942716;43.06584406;1.8445275446129257
9180;Manses;556000;1793000;1.79677373;43.13825434;1.2767444491891882
9181;Le Mas-d'Azil;516000;1785000;1.30736369;43.06279126;0.03708685062780377
9182;Massat;516000;1761000;1.3112046;42.84721992;0.3821012174395654
9183;Mauvezin-de-Prat;492000;1785000;1.01334633;43.05956097;2.7009896390945354
9184;Mauvezin-de-Sainte-Croix;508000;1785000;1.20935458;43.0618042;1.1415651635340969
9185;Mazères;548000;1801000;1.69783012;43.20958928;0.0
9186;Méras;516000;1801000;1.30478742;43.20652978;1.2762945913198949
9187;Mercenac;500000;1785000;1.11134875;43.06072749;1.7046433029394346
9188;Mercus-Garrabet;548000;1761000;1.70180738;42.8502615;1.4943408964721658
9189;Mérens-les-Vals;564000;1737000;1.89875834;42.63570544;0.0
9190;Mérigon;508000;1785000;1.20935458;43.0618042;1.325591038986946
9192;Miglos;540000;1753000;1.60506421;42.7777852;0.0
9193;Mijanès;572000;1745000;1.99563017;42.70790479;0.0
9194;Mirepoix;564000;1785000;1.89547201;43.06683253;0.6385897702523492
9195;Monesple;532000;1785000;1.50339037;43.06449664;2.7113226834368502
9196;Montagagne;524000;1777000;1.40653717;42.99182561;0.6745635154597565
9197;Montaillou;564000;1753000;1.89766675;42.77939356;0.0
9198;Montardit;508000;1785000;1.20935458;43.0618042;0.7443920139088317
9199;Montaut;540000;1801000;1.5995656;43.20895867;0.7145739984710063
9200;Montbel;572000;1777000;1.9939255;42.99532482;0.5315565133517793
9201;Montégut-en-Couserans;500000;1777000;1.1128763;42.98886803;0.02664555096632037
9202;Montégut-Plantaurel;532000;1785000;1.50339037;43.06449664;0.0
9203;Montels;532000;1777000;1.50442993;42.99263268;1.9389315442110973
9204;Montesquieu-Avantès;508000;1785000;1.20935458;43.0618042;1.1611155696507574
9205;Montfa;516000;1793000;1.30607713;43.13465819;2.7694399687217657
9206;Montferrier;556000;1761000;1.79946278;42.85079823;0.03226326046726737
9207;Montgailhard;540000;1769000;1.60324045;42.92149029;1.7620034390071382
9208;Montgauch;500000;1777000;1.1128763;42.98886803;1.2894739297390887
