#num_maille;lambx;lamby;lambx93;lamby93;lat_dg;lon_dg
6156;6760;21050;724531;6537969;45.941000;3.317260
6157;6840;21050;732524;6537901;45.940100;3.420410
6158;6920;21050;740516;6537834;45.939100;3.523560
6159;7000;21050;748509;6537766;45.937900;3.626700
6160;7080;21050;756502;6537698;45.936700;3.729840
6161;7160;21050;764494;6537631;45.935400;3.832980
6162;7240;21050;772487;6537563;45.934000;3.936110
6163;7320;21050;780479;6537495;45.932400;4.039230
6164;7400;21050;788472;6537427;45.930800;4.142350
6165;7480;21050;796464;6537359;45.929100;4.245460
6166;7560;21050;804457;6537291;45.927300;4.348570
6167;7640;21050;812450;6537223;45.925400;4.451670
6168;7720;21050;820442;6537155;45.923500;4.554760
6169;7800;21050;828435;6537087;45.921400;4.657840
6170;7880;21050;836427;6537018;45.919200;4.760920
6171;7960;21050;844420;6536950;45.917000;4.863990
6172;8040;21050;852413;6536882;45.914600;4.967040
6173;8120;21050;860405;6536814;45.912100;5.070090
6174;8200;21050;868398;6536745;45.909600;5.173130
6175;8280;21050;876390;6536677;45.906900;5.276160
6176;8360;21050;884383;6536608;45.904200;5.379180
6177;8440;21050;892375;6536540;45.901400;5.482190
6178;8520;21050;900368;6536471;45.898400;5.585190
6179;8600;21050;908360;6536402;45.895400;5.688180
6180;8680;21050;916353;6536334;45.892300;5.791160
6181;8760;21050;924345;6536265;45.889100;5.894120
6182;8840;21050;932338;6536196;45.885800;5.997070
6183;8920;21050;940330;6536127;45.882400;6.100010
6184;9000;21050;948323;6536058;45.878900;6.202940
6185;9080;21050;956315;6535989;45.875300;6.305850
6186;9160;21050;964308;6535920;45.871600;6.408750
6187;9240;21050;972300;6535851;45.867900;6.511640
6188;9320;21050;980293;6535782;45.864000;6.614510
6189;9400;21050;988285;6535713;45.860000;6.717370
6190;9480;21050;996278;6535644;45.856000;6.820210
6191;9560;21050;1004270;6535575;45.851800;6.923040
6192;9640;21050;1012263;6535506;45.847600;7.025850
6195;3240;20970;372792;6532902;45.817200;-1.215070
6196;3320;20970;380785;6532836;45.820400;-1.112240
6197;3400;20970;388777;6532771;45.823500;-1.009390
6198;3480;20970;396770;6532705;45.826500;-0.906540
6199;3560;20970;404762;6532639;45.829500;-0.803680
6200;3640;20970;412755;6532574;45.832300;-0.700800
6201;3720;20970;420747;6532508;45.835000;-0.597910
6202;3800;20970;428740;6532442;45.837700;-0.495020
6203;3880;20970;436732;6532376;45.840200;-0.392110
6204;3960;20970;444725;6532311;45.842700;-0.289200
6205;4040;20970;452717;6532245;45.845000;-0.186280
6206;4120;20970;460710;6532179;45.847300;-0.083340
6207;4200;20970;468702;6532113;45.849400;0.019600
6208;4280;20970;476695;6532047;45.851500;0.122550
6209;4360;20970;484688;6531981;45.853500;0.225500
6210;4440;20970;492680;6531915;45.855400;0.328470
6211;4520;20970;500673;6531848;45.857200;0.431440
6212;4600;20970;508665;6531782;45.858900;0.534420
6213;4680;20970;516658;6531716;45.860500;0.637400
6214;4760;20970;524650;6531650;45.862000;0.740390
6215;4840;20970;532643;6531583;45.863400;0.843380
6216;4920;20970;540635;6531517;45.864700;0.946380
6217;5000;20970;548628;6531450;45.866000;1.049390
6218;5080;20970;556620;6531384;45.867100;1.152390
6219;5160;20970;564613;6531317;45.868100;1.255410
6220;5240;20970;572605;6531251;45.869100;1.358420
6221;5320;20970;580598;6531184;45.869900;1.461440
6222;5400;20970;588590;6531117;45.870700;1.564470
6223;5480;20970;596583;6531051;45.871300;1.667490
6224;5560;20970;604575;6530984;45.871900;1.770520
6225;5640;20970;612568;6530917;45.872400;1.873550
6226;5720;20970;620561;6530850;45.872700;1.976580
6227;5800;20970;628553;6530783;45.873000;2.079610
6228;5880;20970;636546;6530716;45.873200;2.182650
6229;5960;20970;644538;6530649;45.873300;2.285680
6230;6040;20970;652531;6530582;45.873300;2.388720
6231;6120;20970;660523;6530515;45.873200;2.491750
6232;6200;20970;668516;6530448;45.873000;2.594780
6233;6280;20970;676508;6530381;45.872700;2.697820
6234;6360;20970;684501;6530314;45.872400;2.800850
6235;6440;20970;692494;6530246;45.871900;2.903880
6236;6520;20970;700486;6530179;45.871300;3.006910
6237;6600;20970;708479;6530112;45.870700;3.109930
6238;6680;20970;716471;6530044;45.869900;3.212960
6239;6760;20970;724464;6529976;45.869100;3.315980
6240;6840;20970;732456;6529909;45.868100;3.418990
6241;6920;20970;740449;6529841;45.867100;3.522010
6242;7000;20970;748441;6529774;45.866000;3.625010
6243;7080;20970;756434;6529706;45.864700;3.728020
6244;7160;20970;764426;6529638;45.863400;3.831020
6245;7240;20970;772419;6529570;45.862000;3.934010
6246;7320;20970;780411;6529502;45.860500;4.037000
6247;7400;20970;788404;6529434;45.858900;4.139990
6248;7480;20970;796397;6529366;45.857200;4.242960
6249;7560;20970;804389;6529298;45.855400;4.345930
6250;7640;20970;812382;6529230;45.853500;4.448900
6251;7720;20970;820374;6529162;45.851500;4.551850
6252;7800;20970;828367;6529094;45.849400;4.654800
6253;7880;20970;836359;6529026;45.847300;4.757740
6254;7960;20970;844352;6528958;45.845000;4.860670
6255;8040;20970;852344;6528889;45.842700;4.963600
6256;8120;20970;860337;6528821;45.840200;5.066510
6257;8200;20970;868329;6528753;45.837700;5.169420
6258;8280;20970;876322;6528684;45.835000;5.272320
6259;8360;20970;884314;6528616;45.832300;5.375200
6260;8440;20970;892307;6528547;45.829500;5.478080
6261;8520;20970;900299;6528478;45.826500;5.580940
6262;8600;20970;908292;6528410;45.823500;5.683790
6263;8680;20970;916284;6528341;45.820400;5.786640
6264;8760;20970;924277;6528272;45.817200;5.889470
6265;8840;20970;932269;6528204;45.813900;5.992280
6266;8920;20970;940261;6528135;45.810500;6.095090
6267;9000;20970;948254;6528066;45.807000;6.197880
6268;9080;20970;956246;6527997;45.803400;6.300660
6269;9160;20970;964239;6527928;45.799800;6.403430
6270;9240;20970;972231;6527859;45.796000;6.506180
6271;9320;20970;980224;6527790;45.792100;6.608920
6272;9400;20970;988216;6527721;45.788200;6.711640
6273;9480;20970;996209;6527652;45.784100;6.814350
6274;3240;20890;372727;6524909;45.745300;-1.210420
6275;3320;20890;380719;6524844;45.748500;-1.107730
6276;3400;20890;388712;6524778;45.751600;-1.005020
6277;3480;20890;396704;6524713;45.754600;-0.902300
6278;3560;20890;404697;6524647;45.757500;-0.799570
6279;3640;20890;412689;6524581;45.760400;-0.696830
6280;3720;20890;420681;6524516;45.763100;-0.594080
6281;3800;20890;428674;6524450;45.765700;-0.491310
6282;3880;20890;436666;6524384;45.768300;-0.388540
6283;3960;20890;444659;6524318;45.770700;-0.285760
6284;4040;20890;452651;6524252;45.773100;-0.182970
6285;4120;20890;460644;6524186;45.775300;-0.080180
6286;4200;20890;468636;6524120;45.777500;0.022630
6287;4280;20890;476629;6524054;45.779600;0.125440
6288;4360;20890;484621;6523988;45.781500;0.228270
6289;4440;20890;492614;6523922;45.783400;0.331100
6290;4520;20890;500606;6523856;45.785200;0.433930
6291;4600;20890;508599;6523790;45.786900;0.536770
6292;4680;20890;516591;6523723;45.788500;0.639620
6293;4760;20890;524584;6523657;45.790000;0.742480
6294;4840;20890;532576;6523591;45.791400;0.845340
6295;4920;20890;540569;6523524;45.792800;0.948200
6296;5000;20890;548561;6523458;45.794000;1.051070
6297;5080;20890;556554;6523391;45.795100;1.153950
6298;5160;20890;564546;6523325;45.796200;1.256820
6299;5240;20890;572539;6523258;45.797100;1.359710
6300;5320;20890;580531;6523192;45.797900;1.462590
6301;5400;20890;588524;6523125;45.798700;1.565480
6302;5480;20890;596516;6523058;45.799400;1.668370
6303;5560;20890;604509;6522991;45.799900;1.771260
6304;5640;20890;612501;6522925;45.800400;1.874160
6305;5720;20890;620494;6522858;45.800800;1.977050
6306;5800;20890;628486;6522791;45.801100;2.079950
6307;5880;20890;636479;6522724;45.801200;2.182850
6308;5960;20890;644471;6522657;45.801300;2.285750
6309;6040;20890;652464;6522590;45.801300;2.388650
6310;6120;20890;660456;6522523;45.801200;2.491550
6311;6200;20890;668449;6522456;45.801100;2.594450
6312;6280;20890;676441;6522388;45.800800;2.697350
6313;6360;20890;684434;6522321;45.800400;2.800240
6314;6440;20890;692426;6522254;45.799900;2.903140
6315;6520;20890;700419;6522187;45.799400;3.006030
6316;6600;20890;708411;6522119;45.798700;3.108920
6317;6680;20890;716404;6522052;45.797900;3.211810
6318;6760;20890;724396;6521984;45.797100;3.314690
6319;6840;20890;732389;6521916;45.796200;3.417580
6320;6920;20890;740381;6521849;45.795100;3.520450
6321;7000;20890;748374;6521781;45.794000;3.623330
6322;7080;20890;756366;6521713;45.792800;3.726200
6323;7160;20890;764359;6521646;45.791400;3.829060
6324;7240;20890;772351;6521578;45.790000;3.931920
6325;7320;20890;780344;6521510;45.788500;4.034780
6326;7400;20890;788336;6521442;45.786900;4.137630
6327;7480;20890;796329;6521374;45.785200;4.240470
6328;7560;20890;804321;6521306;45.783400;4.343300
6329;7640;20890;812314;6521238;45.781500;4.446130
6330;7720;20890;820306;6521170;45.779600;4.548950
6331;7800;20890;828299;6521102;45.777500;4.651770
6332;7880;20890;836291;6521033;45.775300;4.754580
6333;7960;20890;844284;6520965;45.773100;4.857370
6334;8040;20890;852276;6520897;45.770700;4.960160
6335;8120;20890;860268;6520829;45.768300;5.062940
6336;8200;20890;868261;6520760;45.765700;5.165710
6337;8280;20890;876253;6520692;45.763100;5.268480
6338;8360;20890;884246;6520623;45.760400;5.371230
6339;8440;20890;892238;6520555;45.757500;5.473970
6340;8520;20890;900231;6520486;45.754600;5.576700
6341;8600;20890;908223;6520417;45.751600;5.679420
6342;8680;20890;916215;6520349;45.748500;5.782120
6343;8760;20890;924208;6520280;45.745300;5.884820
6344;8840;20890;932200;6520211;45.742000;5.987500
6345;8920;20890;940193;6520142;45.738600;6.090180
6346;9000;20890;948185;6520073;45.735100;6.192830
6347;9080;20890;956177;6520004;45.731600;6.295480
6348;9160;20890;964170;6519936;45.727900;6.398110
6349;9240;20890;972162;6519866;45.724100;6.500730
6350;9320;20890;980154;6519797;45.720300;6.603330
6351;9400;20890;988147;6519728;45.716300;6.705920
6352;9480;20890;996139;6519659;45.712300;6.808500
6353;9560;20890;1004132;6519590;45.708100;6.911060
6354;3240;20810;372661;6516917;45.673400;-1.205790
6355;3320;20810;380654;6516851;45.676600;-1.103230
6356;3400;20810;388646;6516786;45.679700;-1.000650
6357;3480;20810;396639;6516720;45.682700;-0.898070
6358;3560;20810;404631;6516655;45.685600;-0.795470
6359;3640;20810;412623;6516589;45.688400;-0.692860
6360;3720;20810;420616;6516523;45.691200;-0.590250
6361;3800;20810;428608;6516457;45.693800;-0.487620
6362;3880;20810;436601;6516392;45.696300;-0.384980
6363;3960;20810;444593;6516326;45.698800;-0.282340
6364;4040;20810;452585;6516260;45.701100;-0.179680
6365;4120;20810;460578;6516194;45.703400;-0.077020
6366;4200;20810;468570;6516128;45.705600;0.025660
6367;4280;20810;476563;6516062;45.707600;0.128330
6368;4360;20810;484555;6515996;45.709600;0.231020
6369;4440;20810;492548;6515930;45.711500;0.333720
6370;4520;20810;500540;6515863;45.713300;0.436420
6371;4600;20810;508533;6515797;45.715000;0.539130
6372;4680;20810;516525;6515731;45.716600;0.641840
6373;4760;20810;524518;6515665;45.718100;0.744560
6374;4840;20810;532510;6515598;45.719500;0.847290
6375;4920;20810;540503;6515532;45.720800;0.950020
6376;5000;20810;548495;6515465;45.722000;1.052750
6377;5080;20810;556487;6515399;45.723100;1.155490
6378;5160;20810;564480;6515332;45.724200;1.258240
6379;5240;20810;572472;6515266;45.725100;1.360980
6380;5320;20810;580465;6515199;45.726000;1.463730
6381;5400;20810;588457;6515133;45.726700;1.566490
6382;5480;20810;596449;6515066;45.727400;1.669240
6383;5560;20810;604442;6514999;45.727900;1.772000
6384;5640;20810;612434;6514932;45.728400;1.874760
6385;5720;20810;620427;6514865;45.728800;1.977530
6386;5800;20810;628419;6514798;45.729100;2.080290
6387;5880;20810;636412;6514731;45.729300;2.183050
6388;5960;20810;644404;6514664;45.729400;2.285820
6389;6040;20810;652397;6514597;45.729400;2.388580
6390;6120;20810;660389;6514530;45.729300;2.491350
6391;6200;20810;668381;6514463;45.729100;2.594110
6392;6280;20810;676374;6514396;45.728800;2.696870
6393;6360;20810;684366;6514329;45.728400;2.799640
6394;6440;20810;692359;6514261;45.727900;2.902400
6395;6520;20810;700351;6514194;45.727400;3.005160
6396;6600;20810;708344;6514127;45.726700;3.107910
6397;6680;20810;716336;6514059;45.726000;3.210670
6398;6760;20810;724329;6513992;45.725100;3.313420
6399;6840;20810;732321;6513924;45.724200;3.416160
6400;6920;20810;740314;6513856;45.723100;3.518910
6401;7000;20810;748306;6513789;45.722000;3.621650
6402;7080;20810;756298;6513721;45.720800;3.724380
6403;7160;20810;764291;6513653;45.719500;3.827110
6404;7240;20810;772283;6513585;45.718100;3.929840
6405;7320;20810;780276;6513517;45.716600;4.032560
6406;7400;20810;788268;6513449;45.715000;4.135270
6407;7480;20810;796261;6513381;45.713300;4.237980
6408;7560;20810;804253;6513314;45.711500;4.340680
6409;7640;20810;812246;6513246;45.709600;4.443380
6410;7720;20810;820238;6513177;45.707600;4.546060
6411;7800;20810;828231;6513109;45.705600;4.648740
6412;7880;20810;836223;6513041;45.703400;4.751420
6413;7960;20810;844215;6512973;45.701100;4.854080
6414;8040;20810;852208;6512905;45.698800;4.956740
6415;8120;20810;860200;6512836;45.696300;5.059380
6416;8200;20810;868192;6512768;45.693800;5.162020
6417;8280;20810;876185;6512699;45.691200;5.264650
6418;8360;20810;884177;6512631;45.688400;5.367260
6419;8440;20810;892170;6512562;45.685600;5.469870
6420;8520;20810;900162;6512494;45.682700;5.572470
6421;8600;20810;908154;6512425;45.679700;5.675050
6422;8680;20810;916147;6512356;45.676600;5.777630
6423;8760;20810;924139;6512288;45.673400;5.880190
6424;8840;20810;932131;6512219;45.670100;5.982740
6425;8920;20810;940124;6512150;45.666700;6.085280
6426;9000;20810;948116;6512081;45.663200;6.187800
6427;9080;20810;956108;6512012;45.659700;6.290310
6428;9160;20810;964101;6511943;45.656000;6.392810
6429;9240;20810;972093;6511874;45.652200;6.495300
6430;9320;20810;980085;6511805;45.648400;6.597770
6431;9400;20810;988078;6511736;45.644500;6.700220
6432;9480;20810;996070;6511667;45.640400;6.802660
6433;9560;20810;1004062;6511598;45.636300;6.905090
6434;9640;20810;1012055;6511528;45.632000;7.007500
6435;3320;20730;380588;6508859;45.604700;-1.098740
6436;3400;20730;388581;6508793;45.607800;-0.996300
6437;3480;20730;396573;6508728;45.610800;-0.893850
6438;3560;20730;404565;6508662;45.613700;-0.791380
6439;3640;20730;412558;6508596;45.616500;-0.688910
6440;3720;20730;420550;6508531;45.619200;-0.586430
6441;3800;20730;428542;6508465;45.621900;-0.483930
6442;3880;20730;436535;6508399;45.624400;-0.381430
6443;3960;20730;444527;6508333;45.626800;-0.278920
6444;4040;20730;452520;6508267;45.629200;-0.176400
6445;4120;20730;460512;6508201;45.631500;-0.073870
6446;4200;20730;468504;6508135;45.633600;0.028670
6447;4280;20730;476497;6508069;45.635700;0.131220
6448;4360;20730;484489;6508003;45.637700;0.233770
6449;4440;20730;492482;6507937;45.639500;0.336330
6450;4520;20730;500474;6507871;45.641300;0.438900
6451;4600;20730;508466;6507805;45.643000;0.541470
6452;4680;20730;516459;6507738;45.644600;0.644050
6453;4760;20730;524451;6507672;45.646100;0.746640
6454;4840;20730;532444;6507606;45.647500;0.849230
6455;4920;20730;540436;6507539;45.648800;0.951830
6456;5000;20730;548428;6507473;45.650100;1.054430
6457;5080;20730;556421;6507407;45.651200;1.157030
6458;5160;20730;564413;6507340;45.652200;1.259640
6459;5240;20730;572406;6507273;45.653200;1.362260
6460;5320;20730;580398;6507207;45.654000;1.464870
6461;5400;20730;588390;6507140;45.654800;1.567490
6462;5480;20730;596383;6507073;45.655400;1.670120
6463;5560;20730;604375;6507007;45.656000;1.772740
6464;5640;20730;612368;6506940;45.656500;1.875370
6465;5720;20730;620360;6506873;45.656800;1.977990
6466;5800;20730;628352;6506806;45.657100;2.080620
6467;5880;20730;636345;6506739;45.657300;2.183250
6468;5960;20730;644337;6506672;45.657400;2.285880
6469;6040;20730;652329;6506605;45.657400;2.388520
6470;6120;20730;660322;6506538;45.657300;2.491150
6471;6200;20730;668314;6506471;45.657100;2.593780
6472;6280;20730;676307;6506404;45.656800;2.696410
6473;6360;20730;684299;6506336;45.656500;2.799030
6474;6440;20730;692291;6506269;45.656000;2.901660
6475;6520;20730;700284;6506202;45.655400;3.004280
6476;6600;20730;708276;6506134;45.654800;3.106910
6477;6680;20730;716269;6506067;45.654000;3.209530
6478;6760;20730;724261;6505999;45.653200;3.312140
6479;6840;20730;732253;6505932;45.652200;3.414760
6480;6920;20730;740246;6505864;45.651200;3.517360
6481;7000;20730;748238;6505796;45.650100;3.619970
6482;7080;20730;756231;6505729;45.648800;3.722570
6483;7160;20730;764223;6505661;45.647500;3.825170
6484;7240;20730;772215;6505593;45.646100;3.927760
6485;7320;20730;780208;6505525;45.644600;4.030350
6486;7400;20730;788200;6505457;45.643000;4.132930
6487;7480;20730;796193;6505389;45.641300;4.235500
6488;7560;20730;804185;6505321;45.639500;4.338070
6489;7640;20730;812178;6505253;45.637700;4.440630
6490;7720;20730;820170;6505185;45.635700;4.543180
6491;7800;20730;828162;6505117;45.633600;4.645730
6492;7880;20730;836155;6505049;45.631500;4.748270
6493;7960;20730;844147;6504980;45.629200;4.850800
6494;8040;20730;852139;6504912;45.626800;4.953320
6495;8120;20730;860132;6504844;45.624400;5.055830
6496;8200;20730;868124;6504775;45.621900;5.158330
6497;8280;20730;876116;6504707;45.619200;5.260830
6498;8360;20730;884109;6504638;45.616500;5.363310
6499;8440;20730;892101;6504570;45.613700;5.465790
6500;8520;20730;900093;6504501;45.610800;5.568250
6501;8600;20730;908086;6504433;45.607800;5.670700
6502;8680;20730;916078;6504364;45.604700;5.773140
6503;8760;20730;924070;6504295;45.601500;5.875570
6504;8840;20730;932062;6504226;45.598200;5.977990
6505;8920;20730;940055;6504158;45.594800;6.080390
6506;9000;20730;948047;6504089;45.591400;6.182780
6507;9080;20730;956039;6504020;45.587800;6.285160
6508;9160;20730;964032;6503951;45.584100;6.387530
6509;9240;20730;972024;6503882;45.580400;6.489880
6510;9320;20730;980016;6503813;45.576500;6.592210
6511;9400;20730;988009;6503744;45.572600;6.694540
6512;9480;20730;996001;6503674;45.568600;6.796850
6513;9560;20730;1003993;6503605;45.564400;6.899140
6514;9640;20730;1011985;6503536;45.560200;7.001420
6515;3320;20650;380523;6500866;45.532800;-1.094260
6516;3400;20650;388515;6500801;45.535900;-0.991960
6517;3480;20650;396507;6500735;45.538900;-0.889640
6518;3560;20650;404500;6500670;45.541800;-0.787310
6519;3640;20650;412492;6500604;45.544600;-0.684970
6520;3720;20650;420484;6500538;45.547300;-0.582620
6521;3800;20650;428477;6500473;45.549900;-0.480260
6522;3880;20650;436469;6500407;45.552500;-0.377890
6523;3960;20650;444461;6500341;45.554900;-0.275510
6524;4040;20650;452454;6500275;45.557300;-0.173120
6525;4120;20650;460446;6500209;45.559500;-0.070720
6526;4200;20650;468438;6500143;45.561700;0.031680
6527;4280;20650;476431;6500077;45.563700;0.134090
6528;4360;20650;484423;6500011;45.565700;0.236510
6529;4440;20650;492416;6499945;45.567600;0.338940
6530;4520;20650;500408;6499879;45.569400;0.441370
6531;4600;20650;508400;6499812;45.571000;0.543820
6532;4680;20650;516393;6499746;45.572700;0.646260
6533;4760;20650;524385;6499680;45.574100;0.748710
6534;4840;20650;532377;6499613;45.575600;0.851170
6535;4920;20650;540370;6499547;45.576900;0.953630
6536;5000;20650;548362;6499481;45.578100;1.056100
6537;5080;20650;556354;6499414;45.579200;1.158570
6538;5160;20650;564347;6499348;45.580300;1.261050
6539;5240;20650;572339;6499281;45.581200;1.363530
6540;5320;20650;580331;6499214;45.582000;1.466010
6541;5400;20650;588324;6499148;45.582800;1.568500
6542;5480;20650;596316;6499081;45.583400;1.670990
6543;5560;20650;604308;6499014;45.584000;1.773480
6544;5640;20650;612301;6498947;45.584500;1.875970
6545;5720;20650;620293;6498881;45.584800;1.978460
6546;5800;20650;628285;6498814;45.585100;2.080960
6547;5880;20650;636278;6498747;45.585300;2.183450
6548;5960;20650;644270;6498680;45.585400;2.285950
6549;6040;20650;652262;6498613;45.585400;2.388450
6550;6120;20650;660255;6498545;45.585300;2.490950
6551;6200;20650;668247;6498478;45.585100;2.593440
6552;6280;20650;676239;6498411;45.584800;2.695940
6553;6360;20650;684232;6498344;45.584500;2.798430
6554;6440;20650;692224;6498277;45.584000;2.900920
6555;6520;20650;700216;6498209;45.583400;3.003410
6556;6600;20650;708209;6498142;45.582800;3.105900
6557;6680;20650;716201;6498074;45.582000;3.208390
6558;6760;20650;724193;6498007;45.581200;3.310870
6559;6840;20650;732186;6497939;45.580300;3.413350
6560;6920;20650;740178;6497872;45.579200;3.515830
6561;7000;20650;748171;6497804;45.578100;3.618300
6562;7080;20650;756163;6497736;45.576900;3.720770
6563;7160;20650;764155;6497668;45.575600;3.823230
6564;7240;20650;772148;6497601;45.574100;3.925690
6565;7320;20650;780140;6497533;45.572700;4.028140
6566;7400;20650;788132;6497465;45.571000;4.130580
6567;7480;20650;796125;6497397;45.569400;4.233030
6568;7560;20650;804117;6497329;45.567600;4.335460
6569;7640;20650;812110;6497261;45.565700;4.437890
6570;7720;20650;820102;6497193;45.563700;4.540310
6571;7800;20650;828094;6497125;45.561700;4.642720
6572;7880;20650;836087;6497056;45.559500;4.745120
6573;7960;20650;844079;6496988;45.557300;4.847520
6574;8040;20650;852071;6496920;45.554900;4.949910
6575;8120;20650;860063;6496851;45.552500;5.052290
6576;8200;20650;868056;6496783;45.549900;5.154660
6577;8280;20650;876048;6496715;45.547300;5.257020
6578;8360;20650;884040;6496646;45.544600;5.359370
6579;8440;20650;892032;6496578;45.541800;5.461710
6580;8520;20650;900025;6496509;45.538900;5.564040
6581;8600;20650;908017;6496440;45.535900;5.666360
6582;8680;20650;916009;6496372;45.532800;5.768660
6583;8760;20650;924001;6496303;45.529600;5.870960
6584;8840;20650;931994;6496234;45.526300;5.973240
6585;8920;20650;939986;6496165;45.522900;6.075520
6586;9000;20650;947978;6496096;45.519500;6.177770
6587;9080;20650;955971;6496027;45.515900;6.280020
6588;9160;20650;963963;6495959;45.512300;6.382250
6589;9240;20650;971955;6495889;45.508500;6.484470
6590;9320;20650;979947;6495820;45.504700;6.586680
6591;9400;20650;987940;6495751;45.500700;6.688870
6592;9480;20650;995932;6495682;45.496700;6.791040
6593;9560;20650;1003924;6495613;45.492600;6.893200
6594;9640;20650;1011916;6495544;45.488400;6.995350
6595;9720;20650;1019908;6495475;45.484000;7.097480
6596;3240;20570;372465;6492940;45.457700;-1.191960
6597;3320;20570;380457;6492874;45.460900;-1.089800
6598;3400;20570;388449;6492809;45.464000;-0.987630
6599;3480;20570;396442;6492743;45.467000;-0.885440
6600;3560;20570;404434;6492677;45.469900;-0.783240
6601;3640;20570;412426;6492612;45.472700;-0.681040
6602;3720;20570;420419;6492546;45.475400;-0.578820
6603;3800;20570;428411;6492480;45.478000;-0.476590
6604;3880;20570;436403;6492414;45.480500;-0.374350
6605;3960;20570;444396;6492349;45.483000;-0.272110
6606;4040;20570;452388;6492283;45.485300;-0.169850
6607;4120;20570;460380;6492217;45.487600;-0.067590
6608;4200;20570;468372;6492151;45.489700;0.034680
6609;4280;20570;476365;6492085;45.491800;0.136960
6610;4360;20570;484357;6492019;45.493800;0.239250
6611;4440;20570;492349;6491952;45.495600;0.341540
6612;4520;20570;500342;6491886;45.497400;0.443840
6613;4600;20570;508334;6491820;45.499100;0.546150
6614;4680;20570;516326;6491754;45.500700;0.648460
6615;4760;20570;524319;6491687;45.502200;0.750780
6616;4840;20570;532311;6491621;45.503600;0.853110
6617;4920;20570;540303;6491555;45.504900;0.955440
6618;5000;20570;548296;6491488;45.506100;1.057770
6619;5080;20570;556288;6491422;45.507300;1.160110
6620;5160;20570;564280;6491355;45.508300;1.262450
6621;5240;20570;572272;6491289;45.509200;1.364800
6622;5320;20570;580265;6491222;45.510100;1.467150
6623;5400;20570;588257;6491155;45.510800;1.569500
6624;5480;20570;596249;6491089;45.511500;1.671850
6625;5560;20570;604242;6491022;45.512000;1.774210
6626;5640;20570;612234;6490955;45.512500;1.876570
6627;5720;20570;620226;6490888;45.512900;1.978930
6628;5800;20570;628218;6490821;45.513200;2.081290
6629;5880;20570;636211;6490754;45.513300;2.183660
6630;5960;20570;644203;6490687;45.513400;2.286020
6631;6040;20570;652195;6490620;45.513400;2.388380
6632;6120;20570;660188;6490553;45.513300;2.490740
6633;6200;20570;668180;6490486;45.513200;2.593110
6634;6280;20570;676172;6490419;45.512900;2.695470
6635;6360;20570;684164;6490352;45.512500;2.797830
6636;6440;20570;692157;6490284;45.512000;2.900190
6637;6520;20570;700149;6490217;45.511500;3.002550
6638;6600;20570;708141;6490149;45.510800;3.104900
6639;6680;20570;716134;6490082;45.510100;3.207250
6640;6760;20570;724126;6490014;45.509200;3.309600
6641;6840;20570;732118;6489947;45.508300;3.411950
6642;6920;20570;740111;6489879;45.507300;3.514290
6643;7000;20570;748103;6489812;45.506100;3.616630
6644;7080;20570;756095;6489744;45.504900;3.718960
6645;7160;20570;764087;6489676;45.503600;3.821290
6646;7240;20570;772080;6489608;45.502200;3.923620
6647;7320;20570;780072;6489540;45.500700;4.025940
6648;7400;20570;788065;6489472;45.499100;4.128250
6649;7480;20570;796057;6489404;45.497400;4.230560
6650;7560;20570;804049;6489336;45.495600;4.332860
6651;7640;20570;812042;6489268;45.493800;4.435150
6652;7720;20570;820034;6489200;45.491800;4.537440
6653;7800;20570;828026;6489132;45.489700;4.639720
6654;7880;20570;836018;6489064;45.487600;4.741990
6655;7960;20570;844011;6488996;45.485300;4.844250
6656;8040;20570;852003;6488927;45.483000;4.946510
6657;8120;20570;859995;6488859;45.480500;5.048750
6658;8200;20570;867987;6488791;45.478000;5.150990
6659;8280;20570;875979;6488722;45.475400;5.253220
6660;8360;20570;883972;6488654;45.472700;5.355440
6661;8440;20570;891964;6488585;45.469900;5.457640
6662;8520;20570;899956;6488517;45.467000;5.559840
6663;8600;20570;907948;6488448;45.464000;5.662030
6664;8680;20570;915940;6488379;45.460900;5.764200
6665;8760;20570;923933;6488311;45.457700;5.866360
6666;8840;20570;931925;6488242;45.454400;5.968520
6667;8920;20570;939917;6488173;45.451000;6.070650
6668;9000;20570;947909;6488104;45.447600;6.172780
6669;9080;20570;955902;6488035;45.444000;6.274890
6670;9160;20570;963894;6487966;45.440400;6.376990
6671;9240;20570;971886;6487897;45.436600;6.479080
6672;9320;20570;979878;6487828;45.432800;6.581150
6673;9400;20570;987870;6487759;45.428900;6.683210
6674;9480;20570;995863;6487690;45.424900;6.785250
6675;9560;20570;1003855;6487621;45.420700;6.887280
6676;9640;20570;1011847;6487552;45.416500;6.989300
6677;9720;20570;1019839;6487482;45.412200;7.091290
6678;9800;20570;1027831;6487413;45.407800;7.193270
6679;3240;20490;372399;6484947;45.385800;-1.187380
6680;3320;20490;380392;6484882;45.389000;-1.085350
6681;3400;20490;388384;6484816;45.392100;-0.983310
6682;3480;20490;396376;6484751;45.395100;-0.881250
6683;3560;20490;404368;6484685;45.398000;-0.779190
6684;3640;20490;412361;6484620;45.400800;-0.677120
6685;3720;20490;420353;6484554;45.403500;-0.575030
6686;3800;20490;428345;6484488;45.406100;-0.472930
6687;3880;20490;436337;6484422;45.408600;-0.370830
6688;3960;20490;444330;6484356;45.411100;-0.268720
6689;4040;20490;452322;6484290;45.413400;-0.166590
6690;4120;20490;460314;6484224;45.415600;-0.064460
